%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1524587604826490242,11290,1524587604822107119,/world,vicon/rs/rs,0.249105738299,0.112961991956,1.30422271032,-0.0342824124475,-0.192366465891,-0.0900188972003,0.976584075819
1524587604836917285,11291,1524587604832403966,/world,vicon/rs/rs,0.249507035922,0.112638221004,1.3037605526,-0.0381688065498,-0.195083174978,-0.0904224300399,0.975863454174
1524587604846782381,11292,1524587604842229817,/world,vicon/rs/rs,0.249700867345,0.11243358023,1.30353654413,-0.045000424708,-0.195718642645,-0.0931210623298,0.975191079967
1524587604856711490,11293,1524587604852182206,/world,vicon/rs/rs,0.249899514908,0.112581467177,1.30377705267,-0.0406123737036,-0.19549094971,-0.0931571060223,0.97542589533
1524587604866859078,11294,1524587604862300133,/world,vicon/rs/rs,0.250319113107,0.112448606044,1.30363735663,-0.0436633335598,-0.196302984904,-0.0943905889274,0.975012342559
1524587604877230348,11295,1524587604872592277,/world,vicon/rs/rs,0.250712578824,0.112241495868,1.30345415396,-0.0466252491465,-0.196341708259,-0.0959262125885,0.974717488034
1524587604886823130,11296,1524587604882269927,/world,vicon/rs/rs,0.251294331643,0.112100195489,1.30337885011,-0.045698227518,-0.197636267889,-0.0953930049669,0.974552077736
1524587604896722307,11297,1524587604892219820,/world,vicon/rs/rs,0.251811284502,0.111861479321,1.30315696526,-0.0459256319778,-0.198469204208,-0.095931642776,0.974319214233
1524587604906872195,11298,1524587604902222410,/world,vicon/rs/rs,0.25253514738,0.111360910006,1.30264529192,-0.0502385888458,-0.201131424979,-0.0966221148065,0.973491859754
1524587604918970459,11299,1524587604913971000,/world,vicon/rs/rs,0.253120440583,0.111059505889,1.30243934911,-0.050792228822,-0.202021821853,-0.0975198065618,0.973189200677
1524587604927143403,11300,1524587604922373341,/world,vicon/rs/rs,0.253555238476,0.111027520274,1.30259852595,-0.0489602182369,-0.201086935772,-0.0990274957979,0.973324455856
1524587604937033395,11301,1524587604932322427,/world,vicon/rs/rs,0.254289303305,0.110916061396,1.30254921733,-0.0560908148094,-0.201658871983,-0.101305832441,0.972586576176
1524587604946768843,11302,1524587604942202127,/world,vicon/rs/rs,0.254915878808,0.110656367198,1.30240359726,-0.0581519459042,-0.201601121811,-0.102670859877,0.972334321828
1524587604956729243,11303,1524587604952253391,/world,vicon/rs/rs,0.255382919274,0.11012778166,1.3020907333,-0.0521442812578,-0.201131157246,-0.102025561246,0.972840180281
1524587604966732448,11304,1524587604962180879,/world,vicon/rs/rs,0.2559769441,0.109799526783,1.30196700322,-0.0541790389022,-0.20026794105,-0.103084247271,0.972795467452
1524587604976797399,11305,1524587604972318226,/world,vicon/rs/rs,0.256651233893,0.109220967604,1.30147361193,-0.060015836518,-0.200081301717,-0.104469233826,0.972343432772
1524587604986605767,11306,1524587604982170688,/world,vicon/rs/rs,0.257157834751,0.108916178104,1.30141410827,-0.0607667086241,-0.19886557556,-0.104889240952,0.972500970238
1524587604996507232,11307,1524587604992093160,/world,vicon/rs/rs,0.257710989233,0.108703651924,1.30144787779,-0.0589977431581,-0.198472897018,-0.104234863197,0.97276043749
1524587605006559339,11308,1524587605002181808,/world,vicon/rs/rs,0.258013199771,0.108631293225,1.30172494541,-0.0568077388119,-0.19617871615,-0.105030824749,0.973270423877
1524587605016566611,11309,1524587605012088799,/world,vicon/rs/rs,0.258389223962,0.10836439093,1.30171351353,-0.058017086059,-0.195497106851,-0.105414714458,0.973294732809
1524587605026634979,11310,1524587605022219885,/world,vicon/rs/rs,0.258773795368,0.108121609642,1.30172586059,-0.0580480017768,-0.194757597954,-0.105789207001,0.973400509149
1524587605036602345,11311,1524587605032226942,/world,vicon/rs/rs,0.259136176635,0.107989514213,1.30174777708,-0.0526900980427,-0.193725592748,-0.105065102836,0.973989462186
1524587605046704871,11312,1524587605042175000,/world,vicon/rs/rs,0.259662513255,0.107596808752,1.30149222244,-0.0548510945857,-0.194127053568,-0.104652203442,0.973834668109
1524587605056829038,11313,1524587605052130434,/world,vicon/rs/rs,0.259996115172,0.10735884363,1.3015592873,-0.0547568461942,-0.192908248048,-0.104121571296,0.974139001386
1524587605066823896,11314,1524587605062209321,/world,vicon/rs/rs,0.260154790333,0.107316871732,1.30198200555,-0.0529840968514,-0.189972051968,-0.10402211872,0.974824447667
1524587605076857588,11315,1524587605072197547,/world,vicon/rs/rs,0.260452507737,0.107050737924,1.30217732243,-0.0530192798354,-0.188630166464,-0.103258144996,0.975164279369
1524587605086893590,11316,1524587605082256877,/world,vicon/rs/rs,0.260713615591,0.106849868586,1.30238688251,-0.0528944676604,-0.187299219704,-0.102768772009,0.975479244827
1524587605095922708,11317,1524587605091190948,/world,vicon/rs/rs,0.26095503788,0.106574933708,1.30258186542,-0.0574383970479,-0.186092339013,-0.103533333339,0.975372401082
1524587605106517301,11318,1524587605102057080,/world,vicon/rs/rs,0.261224943793,0.106560175951,1.30293275821,-0.0620049394392,-0.184943648145,-0.104381083196,0.975220910341
1524587605116762067,11319,1524587605112120753,/world,vicon/rs/rs,0.261325607419,0.106285384591,1.30311416835,-0.0656755359883,-0.183736217283,-0.104946405581,0.975148182784
1524587605126452040,11320,1524587605122064648,/world,vicon/rs/rs,0.261340469847,0.106223161872,1.30336788264,-0.0617478484421,-0.182467422031,-0.103927335407,0.975751993114
1524587605136454898,11321,1524587605132112091,/world,vicon/rs/rs,0.261341196679,0.106039235901,1.30358853637,-0.0621251544133,-0.181488087879,-0.103059397164,0.97600271506
