vertex index, timestamp [ns], position x [m], position y [m], position z [m], quaternion x, quaternion y, quaternion z, quaternion w, velocity x [m/s], velocity y [m/s], velocity z [m/s], acc bias x [m/s^2], acc bias y [m/s^2], acc bias z [m/s^2], gyro bias x [rad/s], gyro bias y [rad/s], gyro bias z [rad/s]
10, 1524501345253959656, -0.0113557116102038, 0.0557383209327663, 0.00367003122053577, -0.700018284325589, -0.0538607880342085, 0.0223123438965655, 0.711741228559955, -0.0694530293195134, 0.167558015054076, 0.0121767024365447, 0.433463462193007, 0.098605198170155, -0.117045168870745, -0.0062041495809427, -0.00649514441563286, -0.00605690496544652
11, 1524501345386886120, -0.0213147236049581, 0.0816740017201143, 0.00513027244002385, -0.697265182154415, -0.050066014706882, 0.0181347157059102, 0.714832702114842, -0.0779865025720366, 0.229002807912936, 0.0131359173003599, 0.432948157191207, 0.0984775335607012, -0.117539459607346, -0.0076466053807017, -0.00482669111063583, -0.00545070048047098
12, 1524501345519788027, -0.0349360180266431, 0.112771510265271, 0.00870086815298671, -0.693714603255047, -0.0424964625003738, 0.0151642529222745, 0.718835269960341, -0.119834289159997, 0.233359953825098, 0.0350518418785503, 0.432298566571301, 0.0983735461847282, -0.118115964696045, -0.00444150878508022, -0.00175531247727734, -0.00228723025364434
13, 1524501345652696609, -0.0524708620781987, 0.142531934833833, 0.0124828188697506, -0.694617510798739, -0.0329829656302258, 0.0129922411682332, 0.71850528135806, -0.131686181252885, 0.19557315786221, 0.034723093351174, 0.431675460435488, 0.0985771050172811, -0.118825156746427, 0.0029472145709301, 0.000180707582061301, 0.00273606318085732
14, 1524501345785610914, -0.0661697207661209, 0.169842755371324, 0.0137890335513225, -0.694617774199473, -0.0268039216507134, 0.0111453825673461, 0.718793070360128, -0.0931098873989952, 0.21896906110655, -0.0233903415659229, 0.431162023816867, 0.0989586060608476, -0.119617913777657, -0.00126774331331131, -0.00161803045005449, 0.000998686844322034
15, 1524501345918483257, -0.0750381359490374, 0.200945325701988, 0.0130647268396228, -0.698084732867536, -0.028848523603313, 0.00636337881953686, 0.715405462540767, -0.0305384847527936, 0.26369429830432, 0.0113997397045649, 0.430716625393484, 0.0992053477186818, -0.120347029706427, -0.0072647135377579, -0.000784039239478514, -0.00402685211425791
16, 1524501346051352501, -0.077032250851197, 0.240419325971244, 0.0139390348477007, -0.697494822817299, -0.0237740056158772, 0.00605520871441491, 0.716169744716618, -0.000917433497597204, 0.328927194651149, -0.00702382333157537, 0.430072280443033, 0.099431445684006, -0.121046123548299, -0.00656428618139932, 0.00267697321497781, -0.00378134906377809
17, 1524501346184221506, -0.0763950323929756, 0.288398391943563, 0.00931143836109127, -0.695715555872105, -0.0271295768424817, 0.00645098726850085, 0.717775895486312, 0.0225683933842569, 0.385290515424437, -0.0432821467601466, 0.429321905740913, 0.0996694373816799, -0.121775560754889, -0.00529053480041403, -0.000313937232053577, -0.000978948800644803
18, 1524501346317076445, -0.0704974994664518, 0.343238166118387, 0.00228065883027555, -0.693175545249477, -0.0297693721202779, 0.00879607211522296, 0.720100046567835, 0.0677963953887109, 0.432811351951394, -0.0515240419213006, 0.428583980267453, 0.0999467041073021, -0.122561356510888, -0.00265907196509573, -0.00115902019225985, -0.000128294384371746
19, 1524501346449942827, -0.0603523514615954, 0.40298905370913, -0.00135865894455174, -0.695125709602231, -0.0282482944101778, 0.0111379408324369, 0.71824663451138, 0.0704142295066994, 0.444937513811638, 0.00269155967148703, 0.427754314135592, 0.100269681684526, -0.123452335437606, -0.00457280394034573, -0.00179052751229554, 0.000241962266886538
20, 1524501346582816601, -0.0480233054692099, 0.46515865860009, 0.000918239069997933, -0.69573864508175, -0.0354787462122843, 0.0110101602441858, 0.71733379446281, 0.0901234288569089, 0.467800123330813, 0.0296257236703548, 0.426892615688573, 0.100440775549242, -0.12440635668201, -0.00767985426093817, -0.00375768608073695, -0.00286183673858044
21, 1524501346715680838, -0.036083728359343, 0.523579156690254, 0.00587506292030675, -0.691063420523728, -0.0424278266687816, 0.012592013519249, 0.721437918003857, 0.0837818987786484, 0.418702197496923, 0.0191686347352488, 0.425884904483626, 0.100598501033234, -0.125501900384405, -0.00716596905003433, -0.00350969405364176, -0.00395234225275417
22, 1524501346848563194, -0.028113650365217, 0.572274720999601, 0.00700409008519341, -0.689321239860944, -0.0471920203095398, 0.0131809412393668, 0.722796931567726, 0.03623651151194, 0.304437937817324, -0.00419228142417069, 0.424759444757433, 0.100760829594939, -0.126687373959861, -0.00197471383701005, -0.00384976736517272, -0.00349285141315569
23, 1524501346981449604, -0.0231642283717883, 0.610260588992286, 0.00470054669393222, -0.692609157193142, -0.0481486050750213, 0.0145121175835527, 0.719557965451552, 0.00851082412163572, 0.261126821072968, -0.0356743691603169, 0.423573670920267, 0.10098480962463, -0.127746622005027, -0.00115221987536396, -0.00637795464607643, -0.00625714480323294
24, 1524501347114334583, -0.0217334931584403, 0.644755926740112, -1.59815311729408e-05, -0.695503354053539, -0.0506280128486803, 0.0132895691909188, 0.716613756612299, 0.0206784077873996, 0.268618280769301, -0.0295085698994826, 0.422370163403637, 0.100959838966347, -0.128379278471166, -0.00416334547646032, -0.00954000684709021, -0.00305375712789434
25, 1524501347247230053, -0.0205784360471564, 0.682539933790675, -0.00359479866637346, -0.69839047660503, -0.0476078476588082, 0.0105705573029217, 0.714053568261514, -0.00286904910027774, 0.310219981671394, -0.0367018633769469, 0.421082082241349, 0.10080500252597, -0.128648345886231, -0.00377899670401459, -0.0113485445068795, -0.00118985162315768
26, 1524501347380122662, -0.0216913361733658, 0.726926198273746, -0.00693691438989902, -0.697683778947426, -0.0390951617797592, 0.00205890187936281, 0.71533535760656, -0.0216155507193399, 0.358561630021095, -0.0186554215654883, 0.419748371676501, 0.100510746378882, -0.128748321332544, -0.00289539440897807, -0.0133421228136561, -0.00303555817207062
27, 1524501347513008595, -0.026045217306145, 0.777901476690132, -0.00621598202517973, -0.695910556908474, -0.0261157536878881, -0.010911376954597, 0.717570488555379, -0.039399382668692, 0.402785299597562, 0.0462648467471678, 0.418330402050616, 0.100250605967087, -0.128857125073655, -0.00222712271909892, -0.00767093881882825, 0.000429559120103989
28, 1524501347645916224, -0.0365360479083135, 0.829932715385773, 0.00163768839047949, -0.691918378410273, -0.0131969106603442, -0.0244923360339834, 0.721439480928733, -0.0928102191039176, 0.384918579758119, 0.0734741975990583, 0.416608863416752, 0.100008353775814, -0.129025694047957, -0.00370603742426254, -0.000483523956374782, 0.00200362249363156
29, 1524501347778831720, -0.0483981626252536, 0.879429243251423, 0.0108081825728451, -0.691198012157616, 0.00635105980797119, -0.0368899059613366, 0.721695300571398, -0.0796140069366246, 0.339641954500149, 0.0602980812771771, 0.41473427577077, 0.0999631323711821, -0.129206816686722, 0.00285886991211644, 0.000270041001915971, 0.000865560958796316
30, 1524501347911738634, -0.0557370267435998, 0.923253769988987, 0.013014526275415, -0.691998127192132, 0.0204832333504268, -0.048798137024011, 0.719956784076017, -0.0387234845433959, 0.308466672680086, -0.0181792559957628, 0.41295695562218, 0.100208992871115, -0.129386348597864, 0.00355984076096513, -0.00254419956631388, 0.000142569643978552
31, 1524501348044616699, -0.0563621161243535, 0.963500108685813, 0.0102158295767759, -0.694638606540993, 0.0289497923328111, -0.0621746225158257, 0.716082000989893, 0.0405141794445579, 0.295295296261781, -0.0113307306062735, 0.411353462880271, 0.100230285002949, -0.129473902125776, -0.00135361759036744, -0.00173926691219173, 0.000301881479342355
32, 1524501348177322865, -0.0493720842896826, 1.00353603436338, 0.00562425322046344, -0.695578495322423, 0.0399362393276445, -0.0729257667894711, 0.713622789834746, 0.0684220878821629, 0.314539408291596, -0.0427217588154305, 0.409639083902346, 0.10015062853671, -0.129481101396942, -0.00414572652127843, 0.00331441362130857, 0.0012987553977165
33, 1524501348310185194, -0.0386627460302404, 1.04685128107888, 8.2003599716544e-05, -0.694590818449162, 0.0468726499752125, -0.0814342750533495, 0.71324260140359, 0.0931436932372852, 0.346509604774757, -0.0417982334751624, 0.407694419461889, 0.100002089684552, -0.129492229024157, -0.00833870479244076, 0.00475120563995566, 0.000135801600651677
34, 1524501348443047762, -0.0259313115187039, 1.09373534719304, -0.00465824982436664, -0.693550747625456, 0.0496257695837046, -0.0857948125334604, 0.713557211163719, 0.0980670646396577, 0.351193016575073, -0.033321811047239, 0.405716471117003, 0.100047879532765, -0.129694007821346, -0.00450794525905588, -0.00213911830281583, -0.00138470257552645
35, 1524501348575944424, -0.00999863599432389, 1.14313672834636, -0.00756433288448023, -0.694424524211186, 0.0547036784516104, -0.0882206149896252, 0.712038770593838, 0.11883922923896, 0.364417048960827, 0.00785075387083824, 0.403889079594732, 0.100501983027371, -0.130154233258908, -0.000969191773166368, -0.00721797040156663, -0.00239013180763299
36, 1524501348708802700, 0.00789589212954667, 1.19120145665784, -0.00659450569092048, -0.693306227521, 0.0599985294517537, -0.0941106561204115, 0.711947916457947, 0.148814089093194, 0.370608694780336, 0.00261099286713291, 0.401873882183107, 0.100971706491572, -0.130713153369262, -0.00173326677857917, -0.00149095961117595, -1.55593923089923e-05
37, 1524501348841653824, 0.0251010895309174, 1.23669684098993, -0.0044370047702835, -0.692780305091259, 0.062486400920904, -0.100277191440419, 0.711403811807637, 0.1207265095728, 0.322554115766988, 0.0167010772747824, 0.399578105684123, 0.101324092999412, -0.131275724563691, -0.00482740251340083, 0.00123881926052332, 0.00171065342304891
38, 1524501348974524498, 0.0394550793255207, 1.2772771778729, -0.00323216633147443, -0.6953779583646, 0.0623160442886545, -0.106472223936172, 0.707975897312176, 0.0951740565584645, 0.294024541034449, 0.0142747128950189, 0.397200661966203, 0.101382247093012, -0.131773542080795, -0.00575661757970168, -0.00225947459496709, -0.00170782777277377
39, 1524501349107415915, 0.051112948003992, 1.31519825105077, -0.000353980388151106, -0.696026921816385, 0.0626671160161739, -0.111935926922955, 0.706462812142948, 0.078567553820643, 0.285513638112223, 0.00668910206459876, 0.394709618157682, 0.101376951090282, -0.132151419559804, -0.00220348344831825, -0.00667846879704785, -0.00358162409081377
40, 1524501349240328312, 0.0601022980848856, 1.35344859766751, -0.00293171865568034, -0.697989162460322, 0.0676444712515811, -0.120340470865082, 0.702675974876758, 0.0576206049953937, 0.297344332225178, -0.041011917816803, 0.392055339998941, 0.101297528773474, -0.132408601264666, -0.00373769419457011, -0.0102638313341495, -0.00217089371467036
41, 1524501349373247385, 0.0667188714160435, 1.39494962425432, -0.00826864236913536, -0.700055901027756, 0.0794633211422499, -0.132196740588752, 0.697231193942849, 0.0414927186770212, 0.330520062719355, -0.0307581962833582, 0.389143152846285, 0.100937140970451, -0.132541599127659, -0.00251994087461234, -0.00808016545008318, -0.000717269729970383
